Year,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,Total,CO2eq,Unit
2017,Ontario,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,32.3244286,Mt
2017,Ontario,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,3.525821849,Mt
2017,Ontario,21,Transport,Freight Transport,,,y,13.83290238,Mt
2017,Ontario,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,13.20049854,Mt
2017,Ontario,23,Transport,Freight Transport,Aviation and Marine,,,0.632403837,Mt
2017,Ontario,24,Transport,"Other: Recreational, Commercial and Residential",,,,3.950736341,Mt
2017,Ontario,25,Heavy Industry,,,,y,28.63579781,Mt
2017,Ontario,26,Heavy Industry,Mining,,,,1.44662142,Mt
2017,Ontario,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,1.0556468,Mt
2017,Ontario,28,Heavy Industry,Pulp and Paper,,,,1.527845295,Mt
2017,Ontario,29,Heavy Industry,Iron and Steel,,,,13.31555116,Mt
2017,Ontario,30,Heavy Industry,Cement,,,,4.414261511,Mt
2017,Ontario,31,Heavy Industry,Lime and Gypsum,,,,1.284031098,Mt
2017,Ontario,32,Heavy Industry,Chemicals and Fertilizers,,,,5.591840519,Mt
2017,Ontario,45,"Light Manufacturing, Construction and Forest Resources",,,,y,9.573842039,Mt
2017,Ontario,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,6.434098425,Mt
2017,Ontario,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,2.974599801,Mt
2017,Ontario,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.165143813,Mt
2017,Ontario,33,Buildings,,,,y,37.37524107,Mt
2017,Ontario,34,Buildings,Service Industry,,,,17.65135335,Mt
2017,Ontario,35,Buildings,Residential,,,,19.72388772,Mt
2017,Ontario,40,Waste,,,,y,5.995386065,Mt
2017,Ontario,41,Waste,Solid Waste,,,,4.947033238,Mt
2017,Ontario,42,Waste,Wastewater,,,,0.933414714,Mt
2017,Ontario,43,Waste,Waste Incineration,,,,0.114938113,Mt
2017,Ontario,36,Agriculture,,,,y,11.36259739,Mt
2017,Ontario,37,Agriculture,On Farm Fuel Use,,,,2.410817574,Mt
2017,Ontario,38,Agriculture,Crop Production,,,,2.975775505,Mt
2017,Ontario,39,Agriculture,Animal Production,,,,5.97600431,Mt
2017,Manitoba,0,Provincial Inventory Total,,,,y,21.40415068,Mt
2017,Manitoba,1,Oil and Gas,,,,y,0.808959968,Mt
2017,Manitoba,2,Oil and Gas,Upstream Oil and Gas,,,y,0.778403478,Mt
2017,Manitoba,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.605570336,Mt
2017,Manitoba,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.605570336,Mt
2017,Manitoba,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.172833142,Mt
2017,Manitoba,13,Oil and Gas,Downstream Oil and Gas,,,y,0.03055649,Mt
2017,Manitoba,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.03055649,Mt
2017,Manitoba,16,Electricity,,,,,0.07074933,Mt
2017,Manitoba,17,Transport,,,,y,6.488798783,Mt
2017,Manitoba,18,Transport,Passenger Transport,,,y,3.446773463,Mt
2017,Manitoba,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2.904990082,Mt
2017,Manitoba,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.541783381,Mt
2017,Manitoba,21,Transport,Freight Transport,,,y,2.023230594,Mt
2017,Manitoba,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,1.954321091,Mt
2017,Manitoba,23,Transport,Freight Transport,Aviation and Marine,,,0.068909503,Mt
2017,Manitoba,24,Transport,"Other: Recreational, Commercial and Residential",,,,1.018794726,Mt
2017,Manitoba,25,Heavy Industry,,,,y,1.311555978,Mt
2017,Manitoba,26,Heavy Industry,Mining,,,,0.193787391,Mt
2017,Manitoba,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.056391916,Mt
2017,Manitoba,28,Heavy Industry,Pulp and Paper,,,,0.028474791,Mt
2017,Manitoba,29,Heavy Industry,Iron and Steel,,,,0.05773312,Mt
2017,Manitoba,30,Heavy Industry,Cement,,,,9.04E-05,Mt
2017,Manitoba,31,Heavy Industry,Lime and Gypsum,,,,0.144058631,Mt
2017,Manitoba,32,Heavy Industry,Chemicals and Fertilizers,,,,0.831019729,Mt
2017,Manitoba,45,"Light Manufacturing, Construction and Forest Resources",,,,y,1.369275496,Mt
2017,Manitoba,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.943919551,Mt
2017,Manitoba,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.406066271,Mt
2017,Manitoba,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.019289675,Mt
2017,Manitoba,33,Buildings,,,,y,2.869862192,Mt
2017,Manitoba,34,Buildings,Service Industry,,,,1.664951056,Mt
2017,Manitoba,35,Buildings,Residential,,,,1.204911136,Mt
2017,Manitoba,40,Waste,,,,y,1.20327993,Mt
2017,Manitoba,41,Waste,Solid Waste,,,,1.106346001,Mt
2017,Manitoba,42,Waste,Wastewater,,,,0.096854269,Mt
2017,Manitoba,43,Waste,Waste Incineration,,,,7.96602E-05,Mt
2017,Manitoba,36,Agriculture,,,,y,7.281669004,Mt
2017,Manitoba,37,Agriculture,On Farm Fuel Use,,,,1.399585509,Mt
2017,Manitoba,38,Agriculture,Crop Production,,,,2.654623007,Mt
2017,Manitoba,39,Agriculture,Animal Production,,,,3.227460489,Mt
2017,Saskatchewan,0,Provincial Inventory Total,,,,y,76.03316863,Mt
2017,Saskatchewan,1,Oil and Gas,,,,y,24.95254312,Mt
2017,Saskatchewan,2,Oil and Gas,Upstream Oil and Gas,,,y,23.39463683,Mt
2017,Saskatchewan,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,2.049777439,Mt
2017,Saskatchewan,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,17.48739759,Mt
2017,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,10.90294036,Mt
2017,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,6.584457228,Mt
2017,Saskatchewan,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,2.131596721,Mt
2017,Saskatchewan,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,2.131596721,Mt
2017,Saskatchewan,44,Coal Production,,,,,0.04036911,Mt
2017,Saskatchewan,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1.725865085,Mt
2017,Saskatchewan,13,Oil and Gas,Downstream Oil and Gas,,,y,1.557906293,Mt
2017,Saskatchewan,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,1.347340026,Mt
2017,Saskatchewan,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.210566267,Mt
2017,Saskatchewan,16,Electricity,,,,,15.29086143,Mt
2017,Saskatchewan,17,Transport,,,,y,9.984393528,Mt
2017,Saskatchewan,18,Transport,Passenger Transport,,,y,4.567030968,Mt
2017,Saskatchewan,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,4.210214954,Mt
2017,Saskatchewan,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.356816014,Mt
2017,Saskatchewan,21,Transport,Freight Transport,,,y,3.876075666,Mt
2017,Saskatchewan,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,3.847346374,Mt
2017,Saskatchewan,23,Transport,Freight Transport,Aviation and Marine,,,0.028729292,Mt
2017,Saskatchewan,24,Transport,"Other: Recreational, Commercial and Residential",,,,1.541286894,Mt
2017,Saskatchewan,25,Heavy Industry,,,,y,3.816966095,Mt
2017,Saskatchewan,26,Heavy Industry,Mining,,,,3.007403057,Mt
2017,Saskatchewan,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.001017,Mt
2017,Saskatchewan,28,Heavy Industry,Pulp and Paper,,,,0.068479285,Mt
2017,Saskatchewan,29,Heavy Industry,Iron and Steel,,,,0.140816744,Mt
2017,Saskatchewan,30,Heavy Industry,Cement,,,,0.002428847,Mt
2017,Saskatchewan,31,Heavy Industry,Lime and Gypsum,,,,0.002074781,Mt
2017,Saskatchewan,32,Heavy Industry,Chemicals and Fertilizers,,,,0.594746381,Mt
2017,Saskatchewan,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.835271623,Mt
2017,Saskatchewan,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.488058755,Mt
2017,Saskatchewan,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.296665171,Mt
2017,Saskatchewan,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.050547697,Mt
2017,Saskatchewan,33,Buildings,,,,y,3.725338463,Mt
2017,Saskatchewan,34,Buildings,Service Industry,,,,1.762208873,Mt
2017,Saskatchewan,35,Buildings,Residential,,,,1.963129591,Mt
2017,Saskatchewan,40,Waste,,,,y,1.236953889,Mt
2017,Saskatchewan,41,Waste,Solid Waste,,,,1.135148122,Mt
2017,Saskatchewan,42,Waste,Wastewater,,,,0.10178177,Mt
2017,Saskatchewan,43,Waste,Waste Incineration,,,,2.39969E-05,Mt
2017,Saskatchewan,36,Agriculture,,,,y,16.15047137,Mt
2017,Saskatchewan,37,Agriculture,On Farm Fuel Use,,,,5.158679439,Mt
2017,Saskatchewan,38,Agriculture,Crop Production,,,,5.141464273,Mt
2017,Saskatchewan,39,Agriculture,Animal Production,,,,5.850327657,Mt
2017,Alberta,0,Provincial Inventory Total,,,,y,273.1124767,Mt
2017,Alberta,1,Oil and Gas,,,,y,138.8466245,Mt
2017,Alberta,2,Oil and Gas,Upstream Oil and Gas,,,y,133.5791962,Mt
2017,Alberta,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,40.10768585,Mt
2017,Alberta,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,14.86109593,Mt
2017,Alberta,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,11.12872697,Mt
2017,Alberta,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,3.732368957,Mt
2017,Alberta,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,74.11680228,Mt
2017,Alberta,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Mining and Extraction,,12.98073463,Mt
2017,Alberta,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,20.34076399,Mt
2017,Alberta,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,,40.79530367,Mt
2017,Alberta,44,Coal Production,,,,,0.767498555,Mt
2017,Alberta,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,4.493612184,Mt
2017,Alberta,13,Oil and Gas,Downstream Oil and Gas,,,y,5.267428259,Mt
2017,Alberta,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,5.089735668,Mt
2017,Alberta,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.177692591,Mt
2017,Alberta,16,Electricity,,,,,42.4859737,Mt
2017,Alberta,17,Transport,,,,y,26.68572221,Mt
2017,Alberta,18,Transport,Passenger Transport,,,y,14.02945949,Mt
2017,Alberta,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,11.93009623,Mt
2017,Alberta,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,2.099363255,Mt
2017,Alberta,21,Transport,Freight Transport,,,y,9.922485364,Mt
2017,Alberta,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,9.725728134,Mt
2017,Alberta,23,Transport,Freight Transport,Aviation and Marine,,,0.196757229,Mt
2017,Alberta,24,Transport,"Other: Recreational, Commercial and Residential",,,,2.733777359,Mt
2017,Alberta,25,Heavy Industry,,,,y,17.42373069,Mt
2017,Alberta,26,Heavy Industry,Mining,,,,0.783086576,Mt
2017,Alberta,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.777339947,Mt
2017,Alberta,28,Heavy Industry,Pulp and Paper,,,,1.174502683,Mt
2017,Alberta,29,Heavy Industry,Iron and Steel,,,,0.103176256,Mt
2017,Alberta,30,Heavy Industry,Cement,,,,1.672647291,Mt
2017,Alberta,31,Heavy Industry,Lime and Gypsum,,,,0.199975808,Mt
2017,Alberta,32,Heavy Industry,Chemicals and Fertilizers,,,,12.71300213,Mt
2017,Alberta,45,"Light Manufacturing, Construction and Forest Resources",,,,y,3.169696945,Mt
2017,Alberta,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,2.030833002,Mt
2017,Alberta,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.853605339,Mt
2017,Alberta,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.285258603,Mt
2017,Alberta,33,Buildings,,,,y,20.36909502,Mt
2017,Alberta,34,Buildings,Service Industry,,,,11.3648822,Mt
2017,Alberta,35,Buildings,Residential,,,,9.004212817,Mt
2017,Alberta,40,Waste,,,,y,4.248462621,Mt
2017,Alberta,41,Waste,Solid Waste,,,,3.487288949,Mt
2017,Alberta,42,Waste,Wastewater,,,,0.724202619,Mt
2017,Alberta,43,Waste,Waste Incineration,,,,0.036971052,Mt
2017,Alberta,36,Agriculture,,,,y,19.11567248,Mt
2017,Alberta,37,Agriculture,On Farm Fuel Use,,,,3.420989692,Mt
2017,Alberta,38,Agriculture,Crop Production,,,,3.777404623,Mt
2017,Alberta,39,Agriculture,Animal Production,,,,11.91727816,Mt
2017,British Columbia,0,Provincial Inventory Total,,,,y,61.69275853,Mt
2017,British Columbia,1,Oil and Gas,,,,y,14.00162487,Mt
2017,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,y,13.31477748,Mt
2017,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,11.11522866,Mt
2017,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.589423953,Mt
2017,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.589423953,Mt
2017,British Columbia,44,Coal Production,,,,,1.923758313,Mt
2017,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1.610124863,Mt
2017,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.68684739,Mt
2017,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.58148101,Mt
2017,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.105366381,Mt
2017,British Columbia,16,Electricity,,,,,0.377081097,Mt
2017,British Columbia,17,Transport,,,,y,21.84580336,Mt
2017,British Columbia,18,Transport,Passenger Transport,,,y,12.36525801,Mt
2017,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,10.4816134,Mt
2017,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.883644609,Mt
2017,British Columbia,21,Transport,Freight Transport,,,y,7.66679005,Mt
2017,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,6.376443835,Mt
2017,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,1.290346215,Mt
2017,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,1.813755294,Mt
2017,British Columbia,25,Heavy Industry,,,,y,6.546206069,Mt
2017,British Columbia,26,Heavy Industry,Mining,,,,0.607509968,Mt
2017,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,1.211357937,Mt
2017,British Columbia,28,Heavy Industry,Pulp and Paper,,,,2.161387463,Mt
2017,British Columbia,29,Heavy Industry,Iron and Steel,,,,0.03410317,Mt
2017,British Columbia,30,Heavy Industry,Cement,,,,2.070584953,Mt
2017,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,0.075357714,Mt
2017,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,0.385904863,Mt
2017,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,3.405578052,Mt
2017,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,1.42794535,Mt
2017,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.833742086,Mt
2017,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,1.143890616,Mt
2017,British Columbia,33,Buildings,,,,y,8.566019165,Mt
2017,British Columbia,34,Buildings,Service Industry,,,,3.894733208,Mt
2017,British Columbia,35,Buildings,Residential,,,,4.671285958,Mt
2017,British Columbia,40,Waste,,,,y,2.112090402,Mt
2017,British Columbia,41,Waste,Solid Waste,,,,1.827325437,Mt
2017,British Columbia,42,Waste,Wastewater,,,,0.284764965,Mt
2017,British Columbia,36,Agriculture,,,,y,2.914597209,Mt
2017,British Columbia,37,Agriculture,On Farm Fuel Use,,,,0.81134949,Mt
2017,British Columbia,38,Agriculture,Crop Production,,,,0.157667684,Mt
2017,British Columbia,39,Agriculture,Animal Production,,,,1.945580035,Mt
2017,Yukon,0,Territorial Inventory Total,,,,y,0.563540435,Mt
2017,Yukon,1,Oil and Gas,,,,y,0.000125093,Mt
2017,Yukon,2,Oil and Gas,Upstream Oil and Gas,,,y,0.000125093,Mt
2017,Yukon,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.000125093,Mt
2017,Yukon,16,Electricity,,,,,0.024183928,Mt
2017,Yukon,17,Transport,,,,y,0.352582127,Mt
2017,Yukon,18,Transport,Passenger Transport,,,y,0.214033628,Mt
2017,Yukon,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.157515343,Mt
2017,Yukon,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.056518285,Mt
2017,Yukon,21,Transport,Freight Transport,,,y,0.114784032,Mt
2017,Yukon,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.107775325,Mt
2017,Yukon,23,Transport,Freight Transport,Aviation and Marine,,,0.007008707,Mt
2017,Yukon,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.023764467,Mt
2017,Yukon,25,Heavy Industry,,,,y,0.090760653,Mt
2017,Yukon,26,Heavy Industry,Mining,,,,0.089079688,Mt
2017,Yukon,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.000283039,Mt
2017,Yukon,28,Heavy Industry,Pulp and Paper,,,,0.000283039,Mt
2017,Yukon,29,Heavy Industry,Iron and Steel,,,,0.000283039,Mt
2017,Yukon,30,Heavy Industry,Cement,,,,0.000283039,Mt
2017,Yukon,32,Heavy Industry,Chemicals and Fertilizers,,,,0.000548808,Mt
2017,Yukon,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.025486401,Mt
2017,Yukon,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.01834231,Mt
2017,Yukon,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.004561911,Mt
2017,Yukon,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.00258218,Mt
2017,Yukon,33,Buildings,,,,y,0.036318524,Mt
2017,Yukon,34,Buildings,Service Industry,,,,0.028959006,Mt
2017,Yukon,35,Buildings,Residential,,,,0.007359517,Mt
2017,Yukon,40,Waste,,,,y,0.028622207,Mt
2017,Yukon,41,Waste,Solid Waste,,,,0.022488586,Mt
2017,Yukon,42,Waste,Wastewater,,,,0.006133621,Mt
2017,Yukon,36,Agriculture,,,,y,0.005461503,Mt
2017,Yukon,37,Agriculture,On Farm Fuel Use,,,,0.005461503,Mt
2017,Northwest Territories,0,Territorial Inventory Total,,,,y,1.403537872,Mt
2017,Northwest Territories,1,Oil and Gas,,,,y,0.020777683,Mt
2017,Northwest Territories,2,Oil and Gas,Upstream Oil and Gas,,,y,0.02046324,Mt
2017,Northwest Territories,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.003288406,Mt
2017,Northwest Territories,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.015947789,Mt
2017,Northwest Territories,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,0.015947789,Mt
2017,Northwest Territories,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.001227044,Mt
2017,Northwest Territories,13,Oil and Gas,Downstream Oil and Gas,,,y,0.000314442,Mt
2017,Northwest Territories,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.000314442,Mt
2017,Northwest Territories,16,Electricity,,,,,x,Mt
2017,Northwest Territories,17,Transport,,,,y,0.792346839,Mt
2017,Northwest Territories,18,Transport,Passenger Transport,,,y,0.278685477,Mt
2017,Northwest Territories,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.116518375,Mt
2017,Northwest Territories,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.162167102,Mt
2017,Northwest Territories,21,Transport,Freight Transport,,,y,0.488057223,Mt
2017,Northwest Territories,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.463447102,Mt
2017,Northwest Territories,23,Transport,Freight Transport,Aviation and Marine,,,0.024610121,Mt
2017,Northwest Territories,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.025604139,Mt
2017,Northwest Territories,25,Heavy Industry,,,,y,0.346394715,Mt
2017,Northwest Territories,26,Heavy Industry,Mining,,,,0.345827412,Mt
2017,Northwest Territories,32,Heavy Industry,Chemicals and Fertilizers,,,,0.000567304,Mt
2017,Northwest Territories,45,"Light Manufacturing, Construction and Forest Resources",,,,y,x,Mt
2017,Northwest Territories,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.001778208,Mt
2017,Northwest Territories,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,x,Mt
2017,Northwest Territories,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.001341477,Mt
2017,Northwest Territories,33,Buildings,,,,y,0.113877157,Mt
2017,Northwest Territories,34,Buildings,Service Industry,,,,0.064118788,Mt
2017,Northwest Territories,35,Buildings,Residential,,,,0.04975837,Mt
2017,Northwest Territories,40,Waste,,,,y,0.034130521,Mt
2017,Northwest Territories,41,Waste,Solid Waste,,,,0.030472805,Mt
2017,Northwest Territories,42,Waste,Wastewater,,,,0.003657715,Mt
2017,Nunavut,0,Territorial Inventory Total,,,,y,0.742525373,Mt
2017,Nunavut,16,Electricity,,,,,x,Mt
2017,Nunavut,17,Transport,,,,y,0.393200204,Mt
2017,Nunavut,18,Transport,Passenger Transport,,,y,0.180943831,Mt
2017,Nunavut,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.035820467,Mt
2017,Nunavut,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.145123364,Mt
2017,Nunavut,21,Transport,Freight Transport,,,y,0.168991873,Mt
2017,Nunavut,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.034651935,Mt
2017,Nunavut,23,Transport,Freight Transport,Aviation and Marine,,,0.134339938,Mt
2017,Nunavut,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.043264499,Mt
2017,Nunavut,25,Heavy Industry,,,,y,0.168786962,Mt
2017,Nunavut,26,Heavy Industry,Mining,,,,0.168310486,Mt
2017,Nunavut,32,Heavy Industry,Chemicals and Fertilizers,,,,0.000476475,Mt
2017,Nunavut,45,"Light Manufacturing, Construction and Forest Resources",,,,y,x,Mt
2017,Nunavut,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.001839503,Mt
2017,Nunavut,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,x,Mt
2017,Nunavut,33,Buildings,,,,y,0.013175576,Mt
2017,Nunavut,34,Buildings,Service Industry,,,,0.011723655,Mt
2017,Nunavut,35,Buildings,Residential,,,,0.001451921,Mt
2017,Nunavut,40,Waste,,,,y,0.026115659,Mt
2017,Nunavut,41,Waste,Solid Waste,,,,0.023652271,Mt
2017,Nunavut,42,Waste,Wastewater,,,,0.002383616,Mt
2017,Nunavut,43,Waste,Waste Incineration,,,,7.97729E-05,Mt
2018,Canada,0,National Inventory Total,,,,y,724.6149832,Mt
2018,Canada,1,Oil and Gas,,,,y,202.4932109,Mt
2018,Canada,2,Oil and Gas,Upstream Oil and Gas,,,y,183.2277426,Mt
2018,Canada,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,55.93766134,Mt
2018,Canada,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,35.44866002,Mt
2018,Canada,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,24.11836927,Mt
2018,Canada,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,9.540576068,Mt
2018,Canada,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,1.789714685,Mt
2018,Canada,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,81.37769979,Mt
2018,Canada,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Mining and Extraction,,14.87824595,Mt
2018,Canada,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,23.72695325,Mt
2018,Canada,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,,42.7725006,Mt
2018,Canada,44,Coal Production,,,,,3.148105835,Mt
2018,Canada,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,10.46372146,Mt
2018,Canada,13,Oil and Gas,Downstream Oil and Gas,,,y,19.26546833,Mt
2018,Canada,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,18.12308845,Mt
2018,Canada,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,1.142379886,Mt
2018,Canada,16,Electricity,,,,,62.74140227,Mt
2018,Canada,17,Transport,,,,y,169.316979,Mt
2018,Canada,18,Transport,Passenger Transport,,,y,102.4940797,Mt
2018,Canada,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,90.08405824,Mt
2018,Canada,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,12.41002147,Mt
2018,Canada,21,Transport,Freight Transport,,,y,51.89221897,Mt
2018,Canada,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,47.1190356,Mt
2018,Canada,23,Transport,Freight Transport,Aviation and Marine,,,4.773183367,Mt
2018,Canada,24,Transport,"Other: Recreational, Commercial and Residential",,,,14.93068034,Mt
2018,Canada,25,Heavy Industry,,,,y,79.56422829,Mt
2018,Canada,26,Heavy Industry,Mining,,,,10.98711987,Mt
2018,Canada,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,9.934169772,Mt
2018,Canada,28,Heavy Industry,Pulp and Paper,,,,7.874417375,Mt
2018,Canada,29,Heavy Industry,Iron and Steel,,,,15.69896861,Mt
2018,Canada,30,Heavy Industry,Cement,,,,11.28395742,Mt
