Year,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,Total,CO2eq,Unit
1990,Manitoba,29,Heavy Industry,Iron and Steel,,,,52.69142425,kt
1990,Manitoba,30,Heavy Industry,Cement,,,,226.9163476,kt
1990,Manitoba,31,Heavy Industry,Lime and Gypsum,,,,103.2892253,kt
1990,Manitoba,32,Heavy Industry,Chemicals and Fertilizers,,,,312.9371624,kt
1990,Manitoba,45,"Light Manufacturing, Construction and Forest Resources",,,,y,769.9238354,kt
1990,Manitoba,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,425.7909166,kt
1990,Manitoba,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,310.5682697,kt
1990,Manitoba,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,33.56464906,kt
1990,Manitoba,33,Buildings,,,,y,3110.43889,kt
1990,Manitoba,34,Buildings,Service Industry,,,,1440.820957,kt
1990,Manitoba,35,Buildings,Residential,,,,1669.617932,kt
1990,Manitoba,40,Waste,,,,y,882.9820388,kt
1990,Manitoba,41,Waste,Solid Waste,,,,815.069344,kt
1990,Manitoba,42,Waste,Wastewater,,,,67.49921448,kt
1990,Manitoba,43,Waste,Waste Incineration,,,,0.413480304,kt
1990,Manitoba,36,Agriculture,,,,y,4983.926051,kt
1990,Manitoba,37,Agriculture,On Farm Fuel Use,,,,821.0968257,kt
1990,Manitoba,38,Agriculture,Crop Production,,,,1539.411188,kt
1990,Manitoba,39,Agriculture,Animal Production,,,,2623.418037,kt
1990,Saskatchewan,0,Provincial Inventory Total,,,,y,49021.11248,kt
1990,Saskatchewan,1,Oil and Gas,,,,y,17355.65485,kt
1990,Saskatchewan,2,Oil and Gas,Upstream Oil and Gas,,,y,16124.79147,kt
1990,Saskatchewan,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,1888.883371,kt
1990,Saskatchewan,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,11732.90843,kt
1990,Saskatchewan,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,4284.153908,kt
1990,Saskatchewan,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,7448.754519,kt
1990,Saskatchewan,44,Coal Production,,,,,54.49178515,kt
1990,Saskatchewan,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,2502.999673,kt
1990,Saskatchewan,13,Oil and Gas,Downstream Oil and Gas,,,y,1230.863376,kt
1990,Saskatchewan,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,654.2602549,kt
1990,Saskatchewan,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,576.6031214,kt
1990,Saskatchewan,16,Electricity,,,,,11122.70062,kt
1990,Saskatchewan,17,Transport,,,,y,4903.99646,kt
1990,Saskatchewan,18,Transport,Passenger Transport,,,y,2501.076809,kt
1990,Saskatchewan,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2229.835689,kt
1990,Saskatchewan,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,271.2411193,kt
1990,Saskatchewan,21,Transport,Freight Transport,,,y,1658.63485,kt
1990,Saskatchewan,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,1605.297421,kt
1990,Saskatchewan,23,Transport,Freight Transport,Aviation and Marine,,,53.3374285,kt
1990,Saskatchewan,24,Transport,"Other: Recreational, Commercial and Residential",,,,744.284802,kt
1990,Saskatchewan,25,Heavy Industry,,,,y,1737.236874,kt
1990,Saskatchewan,26,Heavy Industry,Mining,,,,1066.915964,kt
1990,Saskatchewan,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,15.75454894,kt
1990,Saskatchewan,28,Heavy Industry,Pulp and Paper,,,,318.9079259,kt
1990,Saskatchewan,29,Heavy Industry,Iron and Steel,,,,15.49602748,kt
1990,Saskatchewan,30,Heavy Industry,Cement,,,,125.323823,kt
1990,Saskatchewan,31,Heavy Industry,Lime and Gypsum,,,,0.718814426,kt
1990,Saskatchewan,32,Heavy Industry,Chemicals and Fertilizers,,,,194.11977,kt
1990,Saskatchewan,45,"Light Manufacturing, Construction and Forest Resources",,,,y,787.4658591,kt
1990,Saskatchewan,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,470.1975036,kt
1990,Saskatchewan,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,251.5304263,kt
1990,Saskatchewan,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,65.73792918,kt
1990,Saskatchewan,33,Buildings,,,,y,3161.810784,kt
1990,Saskatchewan,34,Buildings,Service Industry,,,,1022.543696,kt
1990,Saskatchewan,35,Buildings,Residential,,,,2139.267088,kt
1990,Saskatchewan,40,Waste,,,,y,997.7390914,kt
1990,Saskatchewan,41,Waste,Solid Waste,,,,916.9793547,kt
1990,Saskatchewan,42,Waste,Wastewater,,,,80.75973672,kt
1990,Saskatchewan,36,Agriculture,,,,y,8900.016157,kt
1990,Saskatchewan,37,Agriculture,On Farm Fuel Use,,,,2751.414433,kt
1990,Saskatchewan,38,Agriculture,Crop Production,,,,1717.204692,kt
1990,Saskatchewan,39,Agriculture,Animal Production,,,,4431.397032,kt
1990,Alberta,0,Provincial Inventory Total,,,,y,177175.7614,kt
1990,Alberta,1,Oil and Gas,,,,y,73203.36118,kt
1990,Alberta,2,Oil and Gas,Upstream Oil and Gas,,,y,69548.78834,kt
1990,Alberta,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,31400.9934,kt
1990,Alberta,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,18710.61146,kt
1990,Alberta,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,13611.54646,kt
1990,Alberta,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,5099.064993,kt
1990,Alberta,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,15252.19725,kt
1990,Alberta,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Mining and Extraction,,2296.540195,kt
1990,Alberta,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,8356.375802,kt
1990,Alberta,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,,4599.281257,kt
1990,Alberta,44,Coal Production,,,,,881.6470494,kt
1990,Alberta,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,4184.98623,kt
1990,Alberta,13,Oil and Gas,Downstream Oil and Gas,,,y,3654.57284,kt
1990,Alberta,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,3193.510933,kt
1990,Alberta,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,461.0619072,kt
1990,Alberta,16,Electricity,,,,,39754.67892,kt
1990,Alberta,17,Transport,,,,y,15212.58665,kt
1990,Alberta,18,Transport,Passenger Transport,,,y,9211.962028,kt
1990,Alberta,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,7958.91846,kt
1990,Alberta,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1253.043568,kt
1990,Alberta,21,Transport,Freight Transport,,,y,4370.054821,kt
1990,Alberta,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,4136.233753,kt
1990,Alberta,23,Transport,Freight Transport,Aviation and Marine,,,233.821068,kt
1990,Alberta,24,Transport,"Other: Recreational, Commercial and Residential",,,,1630.569805,kt
1990,Alberta,25,Heavy Industry,,,,y,12767.9428,kt
1990,Alberta,26,Heavy Industry,Mining,,,,288.3749427,kt
1990,Alberta,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,478.2132601,kt
1990,Alberta,28,Heavy Industry,Pulp and Paper,,,,536.4923231,kt
1990,Alberta,29,Heavy Industry,Iron and Steel,,,,147.5434247,kt
1990,Alberta,30,Heavy Industry,Cement,,,,1221.002051,kt
1990,Alberta,31,Heavy Industry,Lime and Gypsum,,,,179.2993636,kt
1990,Alberta,32,Heavy Industry,Chemicals and Fertilizers,,,,9917.017432,kt
1990,Alberta,45,"Light Manufacturing, Construction and Forest Resources",,,,y,6277.514476,kt
1990,Alberta,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,4822.030178,kt
1990,Alberta,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,1041.07747,kt
1990,Alberta,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,414.4068285,kt
1990,Alberta,33,Buildings,,,,y,12222.63895,kt
1990,Alberta,34,Buildings,Service Industry,,,,5296.936727,kt
1990,Alberta,35,Buildings,Residential,,,,6925.70222,kt
1990,Alberta,40,Waste,,,,y,2151.321098,kt
1990,Alberta,41,Waste,Solid Waste,,,,1678.486705,kt
1990,Alberta,42,Waste,Wastewater,,,,466.8388505,kt
1990,Alberta,43,Waste,Waste Incineration,,,,5.995542642,kt
1990,Alberta,36,Agriculture,,,,y,14704.07031,kt
1990,Alberta,37,Agriculture,On Farm Fuel Use,,,,2072.4924,kt
1990,Alberta,38,Agriculture,Crop Production,,,,2177.248046,kt
1990,Alberta,39,Agriculture,Animal Production,,,,10454.32987,kt
1990,British Columbia,0,Provincial Inventory Total,,,,y,51131.04734,kt
1990,British Columbia,1,Oil and Gas,,,,y,8377.663638,kt
1990,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,y,6898.973843,kt
1990,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,4694.602529,kt
1990,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,653.5751339,kt
1990,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,653.5751339,kt
1990,British Columbia,44,Coal Production,,,,,1824.237306,kt
1990,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1550.79618,kt
1990,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,1478.689795,kt
1990,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,1312.107337,kt
1990,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,166.5824583,kt
1990,British Columbia,16,Electricity,,,,,866.3585553,kt
1990,British Columbia,17,Transport,,,,y,15012.52042,kt
1990,British Columbia,18,Transport,Passenger Transport,,,y,9243.425666,kt
1990,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,7744.873982,kt
1990,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1498.551684,kt
1990,British Columbia,21,Transport,Freight Transport,,,y,5049.259072,kt
1990,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,4154.830672,kt
1990,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,894.4283995,kt
1990,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,719.8356842,kt
1990,British Columbia,25,Heavy Industry,,,,y,8894.384035,kt
1990,British Columbia,26,Heavy Industry,Mining,,,,451.2139086,kt
1990,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,1964.445383,kt
1990,British Columbia,28,Heavy Industry,Pulp and Paper,,,,4070.378673,kt
1990,British Columbia,29,Heavy Industry,Iron and Steel,,,,98.7664316,kt
1990,British Columbia,30,Heavy Industry,Cement,,,,1104.124293,kt
1990,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,235.6152263,kt
1990,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,969.8401201,kt
1990,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,3333.858872,kt
1990,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,1517.263067,kt
1990,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,628.8154411,kt
1990,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,1187.780364,kt
1990,British Columbia,33,Buildings,,,,y,7698.341159,kt
1990,British Columbia,34,Buildings,Service Industry,,,,3068.748632,kt
1990,British Columbia,35,Buildings,Residential,,,,4629.592527,kt
1990,British Columbia,40,Waste,,,,y,2685.932568,kt
1990,British Columbia,41,Waste,Solid Waste,,,,2502.773877,kt
1990,British Columbia,42,Waste,Wastewater,,,,178.5675357,kt
1990,British Columbia,43,Waste,Waste Incineration,,,,4.591154896,kt
1990,British Columbia,36,Agriculture,,,,y,2437.750785,kt
1990,British Columbia,37,Agriculture,On Farm Fuel Use,,,,391.8898269,kt
1990,British Columbia,38,Agriculture,Crop Production,,,,143.7077588,kt
1990,British Columbia,39,Agriculture,Animal Production,,,,1902.153199,kt
1990,Yukon,0,Territorial Inventory Total,,,,y,549.8591436,kt
1990,Yukon,1,Oil and Gas,,,,y,0.420804192,kt
1990,Yukon,2,Oil and Gas,Upstream Oil and Gas,,,y,0.420804192,kt
1990,Yukon,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.420804192,kt
1990,Yukon,16,Electricity,,,,,90.21593789,kt
1990,Yukon,17,Transport,,,,y,224.336361,kt
1990,Yukon,18,Transport,Passenger Transport,,,y,148.6523131,kt
1990,Yukon,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,113.6731187,kt
1990,Yukon,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,34.97919444,kt
1990,Yukon,21,Transport,Freight Transport,,,y,62.42181844,kt
1990,Yukon,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,53.41418417,kt
1990,Yukon,23,Transport,Freight Transport,Aviation and Marine,,,9.007634266,kt
1990,Yukon,24,Transport,"Other: Recreational, Commercial and Residential",,,,13.2622294,kt
1990,Yukon,25,Heavy Industry,,,,y,73.97030379,kt
1990,Yukon,26,Heavy Industry,Mining,,,,72.07350315,kt
1990,Yukon,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.356472697,kt
1990,Yukon,28,Heavy Industry,Pulp and Paper,,,,0.340087697,kt
1990,Yukon,29,Heavy Industry,Iron and Steel,,,,0.340087697,kt
1990,Yukon,30,Heavy Industry,Cement,,,,0.340087697,kt
1990,Yukon,31,Heavy Industry,Lime and Gypsum,,,,0.016385,kt
1990,Yukon,32,Heavy Industry,Chemicals and Fertilizers,,,,0.503679844,kt
1990,Yukon,45,"Light Manufacturing, Construction and Forest Resources",,,,y,27.41970488,kt
1990,Yukon,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,7.449893167,kt
1990,Yukon,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,15.53886677,kt
1990,Yukon,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,4.43094494,kt
1990,Yukon,33,Buildings,,,,y,109.3071023,kt
1990,Yukon,34,Buildings,Service Industry,,,,77.83009639,kt
1990,Yukon,35,Buildings,Residential,,,,31.4770059,kt
1990,Yukon,40,Waste,,,,y,20.32759135,kt
1990,Yukon,41,Waste,Solid Waste,,,,15.78992435,kt
1990,Yukon,42,Waste,Wastewater,,,,4.537666993,kt
1990,Yukon,36,Agriculture,,,,y,3.861338297,kt
1990,Yukon,37,Agriculture,On Farm Fuel Use,,,,3.861338297,kt
1990,Northwest Territories,0,Territorial Inventory Total,,,,y,1788.641223,kt
1990,Northwest Territories,1,Oil and Gas,,,,y,392.9835947,kt
1990,Northwest Territories,2,Oil and Gas,Upstream Oil and Gas,,,y,384.2222773,kt
1990,Northwest Territories,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,123.0254338,kt
1990,Northwest Territories,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,261.1966788,kt
1990,Northwest Territories,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,261.1966788,kt
1990,Northwest Territories,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.000164777,kt
1990,Northwest Territories,13,Oil and Gas,Downstream Oil and Gas,,,y,8.761317322,kt
1990,Northwest Territories,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,8.761317322,kt
1990,Northwest Territories,16,Electricity,,,,,156.284227,kt
1990,Northwest Territories,17,Transport,,,,y,523.9296192,kt
1990,Northwest Territories,18,Transport,Passenger Transport,,,y,268.7454202,kt
1990,Northwest Territories,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,60.06020568,kt
1990,Northwest Territories,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,208.6852145,kt
1990,Northwest Territories,21,Transport,Freight Transport,,,y,212.6352321,kt
1990,Northwest Territories,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,43.90364554,kt
1990,Northwest Territories,23,Transport,Freight Transport,Aviation and Marine,,,168.7315866,kt
1990,Northwest Territories,24,Transport,"Other: Recreational, Commercial and Residential",,,,42.54896687,kt
1990,Northwest Territories,25,Heavy Industry,,,,y,192.9786915,kt
1990,Northwest Territories,26,Heavy Industry,Mining,,,,192.6829922,kt
1990,Northwest Territories,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.058986001,kt
1990,Northwest Territories,28,Heavy Industry,Pulp and Paper,,,,0.029493,kt
1990,Northwest Territories,29,Heavy Industry,Iron and Steel,,,,0.029493,kt
1990,Northwest Territories,30,Heavy Industry,Cement,,,,0.029493,kt
1990,Northwest Territories,31,Heavy Industry,Lime and Gypsum,,,,0.029493,kt
1990,Northwest Territories,32,Heavy Industry,Chemicals and Fertilizers,,,,0.118741259,kt
1990,Northwest Territories,45,"Light Manufacturing, Construction and Forest Resources",,,,y,73.40943141,kt
1990,Northwest Territories,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,28.73479708,kt
1990,Northwest Territories,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,42.30558239,kt
1990,Northwest Territories,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,2.369051931,kt
1990,Northwest Territories,33,Buildings,,,,y,408.6415879,kt
1990,Northwest Territories,34,Buildings,Service Industry,,,,252.9631744,kt
1990,Northwest Territories,35,Buildings,Residential,,,,155.6784135,kt
1990,Northwest Territories,40,Waste,,,,y,38.29900869,kt
1990,Northwest Territories,41,Waste,Solid Waste,,,,33.89287628,kt
1990,Northwest Territories,42,Waste,Wastewater,,,,4.230571112,kt
1990,Northwest Territories,43,Waste,Waste Incineration,,,,0.175561296,kt
1990,Northwest Territories,36,Agriculture,,,,y,2.115062503,kt
1990,Northwest Territories,37,Agriculture,On Farm Fuel Use,,,,2.115062503,kt
1991,Canada,0,National Inventory Total,,,,y,603138.2253,kt
1991,Canada,1,Oil and Gas,,,,y,119715.4047,kt
1991,Canada,2,Oil and Gas,Upstream Oil and Gas,,,y,100950.6509,kt
1991,Canada,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,37551.71352,kt
1991,Canada,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,33952.2584,kt
1991,Canada,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,18831.87241,kt
1991,Canada,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,14901.9617,kt
1991,Canada,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,218.4242904,kt
1991,Canada,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,15764.8236,kt
1991,Canada,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Mining and Extraction,,2434.899385,kt
1991,Canada,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,8952.531515,kt
1991,Canada,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,,4377.392701,kt
1991,Canada,44,Coal Production,,,,,4814.359428,kt
1991,Canada,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,13681.85534,kt
1991,Canada,13,Oil and Gas,Downstream Oil and Gas,,,y,18764.75387,kt
1991,Canada,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,16911.99542,kt
1991,Canada,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,1852.758443,kt
1991,Canada,16,Electricity,,,,,95693.35396,kt
1991,Canada,17,Transport,,,,y,113245.6634,kt
1991,Canada,18,Transport,Passenger Transport,,,y,76978.2529,kt
1991,Canada,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,69196.74855,kt
