Year,Region,Index,Source,Category,Sub-category,Sub-sub-category,Total,CO2eq,Unit
1994,Northwest Territories and Nunavut,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,0.155609433,Mt
1994,Northwest Territories and Nunavut,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.002197059,Mt
1994,Northwest Territories and Nunavut,13,Oil and Gas,Downstream Oil and Gas,,,y,0.015067273,Mt
1994,Northwest Territories and Nunavut,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.015067273,Mt
1994,Northwest Territories and Nunavut,16,Electricity,,,,,0.139149862,Mt
1994,Northwest Territories and Nunavut,17,Transport,,,,y,0.661805811,Mt
1994,Northwest Territories and Nunavut,18,Transport,Passenger Transport,,,y,0.310734713,Mt
1994,Northwest Territories and Nunavut,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.090995839,Mt
1994,Northwest Territories and Nunavut,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.219738874,Mt
1994,Northwest Territories and Nunavut,21,Transport,Freight Transport,,,y,0.294707244,Mt
1994,Northwest Territories and Nunavut,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.084379253,Mt
1994,Northwest Territories and Nunavut,23,Transport,Freight Transport,Aviation and Marine,,,0.210327991,Mt
1994,Northwest Territories and Nunavut,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.056363854,Mt
1994,Northwest Territories and Nunavut,25,Heavy Industry,,,,y,0.249321621,Mt
1994,Northwest Territories and Nunavut,26,Heavy Industry,Mining,,,,0.23942805,Mt
1994,Northwest Territories and Nunavut,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.008856086,Mt
1994,Northwest Territories and Nunavut,28,Heavy Industry,Pulp and Paper,,,,0.00018467,Mt
1994,Northwest Territories and Nunavut,29,Heavy Industry,Iron and Steel,,,,0.00018467,Mt
1994,Northwest Territories and Nunavut,30,Heavy Industry,Cement,,,,0.00018467,Mt
1994,Northwest Territories and Nunavut,31,Heavy Industry,Lime and Gypsum,,,,1.76E-05,Mt
1994,Northwest Territories and Nunavut,32,Heavy Industry,Chemicals and Fertilizers,,,,0.000465847,Mt
1994,Northwest Territories and Nunavut,33,Buildings,,,,y,0.69233802,Mt
1994,Northwest Territories and Nunavut,34,Buildings,Service Industry,,,,0.502668113,Mt
1994,Northwest Territories and Nunavut,35,Buildings,Residential,,,,0.189669907,Mt
1994,Northwest Territories and Nunavut,36,Agriculture,,,,y,0.002184134,Mt
1994,Northwest Territories and Nunavut,37,Agriculture,On Farm Fuel Use,,,,0.002184134,Mt
1994,Northwest Territories and Nunavut,40,Waste,,,,y,0.052031985,Mt
1994,Northwest Territories and Nunavut,41,Waste,Solid Waste,,,,0.04771371,Mt
1994,Northwest Territories and Nunavut,42,Waste,Wastewater,,,,0.004128969,Mt
1994,Northwest Territories and Nunavut,43,Waste,Waste Incineration,,,,0.000189306,Mt
1994,Northwest Territories and Nunavut,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.026156113,Mt
1994,Northwest Territories and Nunavut,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.016713196,Mt
1994,Northwest Territories and Nunavut,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.008972802,Mt
1994,Northwest Territories and Nunavut,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.000470115,Mt
1995,Northwest Territories and Nunavut,0,Territorial Inventory Total,,,,y,2.105626115,Mt
1995,Northwest Territories and Nunavut,1,Oil and Gas,,,,y,0.224503772,Mt
1995,Northwest Territories and Nunavut,2,Oil and Gas,Upstream Oil and Gas,,,y,0.212696804,Mt
1995,Northwest Territories and Nunavut,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.035304344,Mt
1995,Northwest Territories and Nunavut,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.177260559,Mt
1995,Northwest Territories and Nunavut,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.001055243,Mt
1995,Northwest Territories and Nunavut,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,0.175393976,Mt
1995,Northwest Territories and Nunavut,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.000131901,Mt
1995,Northwest Territories and Nunavut,13,Oil and Gas,Downstream Oil and Gas,,,y,0.011806968,Mt
1995,Northwest Territories and Nunavut,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.011806968,Mt
1995,Northwest Territories and Nunavut,16,Electricity,,,,,0.154736023,Mt
1995,Northwest Territories and Nunavut,17,Transport,,,,y,0.615376868,Mt
1995,Northwest Territories and Nunavut,18,Transport,Passenger Transport,,,y,0.277093477,Mt
1995,Northwest Territories and Nunavut,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.07700804,Mt
1995,Northwest Territories and Nunavut,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.200085437,Mt
1995,Northwest Territories and Nunavut,21,Transport,Freight Transport,,,y,0.289000868,Mt
1995,Northwest Territories and Nunavut,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.072751,Mt
1995,Northwest Territories and Nunavut,23,Transport,Freight Transport,Aviation and Marine,,,0.216249867,Mt
1995,Northwest Territories and Nunavut,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.049282523,Mt
1995,Northwest Territories and Nunavut,25,Heavy Industry,,,,y,0.331693782,Mt
1995,Northwest Territories and Nunavut,26,Heavy Industry,Mining,,,,0.318385357,Mt
1995,Northwest Territories and Nunavut,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.011852131,Mt
1995,Northwest Territories and Nunavut,28,Heavy Industry,Pulp and Paper,,,,0.000846226,Mt
1995,Northwest Territories and Nunavut,29,Heavy Industry,Iron and Steel,,,,0.00013353,Mt
1995,Northwest Territories and Nunavut,30,Heavy Industry,Cement,,,,0.00013353,Mt
1995,Northwest Territories and Nunavut,31,Heavy Industry,Lime and Gypsum,,,,1.99E-05,Mt
1995,Northwest Territories and Nunavut,32,Heavy Industry,Chemicals and Fertilizers,,,,0.000323121,Mt
1995,Northwest Territories and Nunavut,33,Buildings,,,,y,0.676664221,Mt
1995,Northwest Territories and Nunavut,34,Buildings,Service Industry,,,,0.558389471,Mt
1995,Northwest Territories and Nunavut,35,Buildings,Residential,,,,0.11827475,Mt
1995,Northwest Territories and Nunavut,36,Agriculture,,,,y,0.000274969,Mt
1995,Northwest Territories and Nunavut,37,Agriculture,On Farm Fuel Use,,,,0.000274969,Mt
1995,Northwest Territories and Nunavut,40,Waste,,,,y,0.054034264,Mt
1995,Northwest Territories and Nunavut,41,Waste,Solid Waste,,,,0.04961914,Mt
1995,Northwest Territories and Nunavut,42,Waste,Wastewater,,,,0.004222829,Mt
1995,Northwest Territories and Nunavut,43,Waste,Waste Incineration,,,,0.000192295,Mt
1995,Northwest Territories and Nunavut,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.048342216,Mt
1995,Northwest Territories and Nunavut,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.017844885,Mt
1995,Northwest Territories and Nunavut,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.03009904,Mt
1995,Northwest Territories and Nunavut,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.00039829,Mt
1996,Northwest Territories and Nunavut,0,Territorial Inventory Total,,,,y,2.119071111,Mt
1996,Northwest Territories and Nunavut,1,Oil and Gas,,,,y,0.214775105,Mt
1996,Northwest Territories and Nunavut,2,Oil and Gas,Upstream Oil and Gas,,,y,0.21007034,Mt
1996,Northwest Territories and Nunavut,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.034695515,Mt
1996,Northwest Territories and Nunavut,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.175288647,Mt
1996,Northwest Territories and Nunavut,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.00098462,Mt
1996,Northwest Territories and Nunavut,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,0.174304027,Mt
1996,Northwest Territories and Nunavut,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,8.62E-05,Mt
1996,Northwest Territories and Nunavut,13,Oil and Gas,Downstream Oil and Gas,,,y,0.004704765,Mt
1996,Northwest Territories and Nunavut,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.004704765,Mt
1996,Northwest Territories and Nunavut,16,Electricity,,,,,0.118227466,Mt
1996,Northwest Territories and Nunavut,17,Transport,,,,y,0.741847268,Mt
1996,Northwest Territories and Nunavut,18,Transport,Passenger Transport,,,y,0.319456552,Mt
1996,Northwest Territories and Nunavut,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.092470466,Mt
1996,Northwest Territories and Nunavut,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.226986086,Mt
1996,Northwest Territories and Nunavut,21,Transport,Freight Transport,,,y,0.349363595,Mt
1996,Northwest Territories and Nunavut,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.131178228,Mt
1996,Northwest Territories and Nunavut,23,Transport,Freight Transport,Aviation and Marine,,,0.218185367,Mt
1996,Northwest Territories and Nunavut,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.073027121,Mt
1996,Northwest Territories and Nunavut,25,Heavy Industry,,,,y,0.365528569,Mt
1996,Northwest Territories and Nunavut,26,Heavy Industry,Mining,,,,0.364906866,Mt
1996,Northwest Territories and Nunavut,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,6.43E-05,Mt
1996,Northwest Territories and Nunavut,28,Heavy Industry,Pulp and Paper,,,,6.43E-05,Mt
1996,Northwest Territories and Nunavut,29,Heavy Industry,Iron and Steel,,,,6.43E-05,Mt
1996,Northwest Territories and Nunavut,30,Heavy Industry,Cement,,,,6.43E-05,Mt
1996,Northwest Territories and Nunavut,32,Heavy Industry,Chemicals and Fertilizers,,,,0.000364663,Mt
1996,Northwest Territories and Nunavut,33,Buildings,,,,y,0.603723142,Mt
1996,Northwest Territories and Nunavut,34,Buildings,Service Industry,,,,0.407211864,Mt
1996,Northwest Territories and Nunavut,35,Buildings,Residential,,,,0.196511279,Mt
1996,Northwest Territories and Nunavut,40,Waste,,,,y,0.055996427,Mt
1996,Northwest Territories and Nunavut,41,Waste,Solid Waste,,,,0.05151268,Mt
1996,Northwest Territories and Nunavut,42,Waste,Wastewater,,,,0.004289736,Mt
1996,Northwest Territories and Nunavut,43,Waste,Waste Incineration,,,,0.000194011,Mt
1996,Northwest Territories and Nunavut,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.018973134,Mt
1996,Northwest Territories and Nunavut,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.016237274,Mt
1996,Northwest Territories and Nunavut,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.002034657,Mt
1996,Northwest Territories and Nunavut,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.000701202,Mt
1997,Northwest Territories and Nunavut,0,Territorial Inventory Total,,,,y,1.935564991,Mt
1997,Northwest Territories and Nunavut,1,Oil and Gas,,,,y,0.145210934,Mt
1997,Northwest Territories and Nunavut,2,Oil and Gas,Upstream Oil and Gas,,,y,0.145152592,Mt
1997,Northwest Territories and Nunavut,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.012556856,Mt
1997,Northwest Territories and Nunavut,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.132555275,Mt
1997,Northwest Territories and Nunavut,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.000951092,Mt
1997,Northwest Territories and Nunavut,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,0.131604184,Mt
1997,Northwest Territories and Nunavut,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,4.05E-05,Mt
1997,Northwest Territories and Nunavut,13,Oil and Gas,Downstream Oil and Gas,,,y,5.83E-05,Mt
1997,Northwest Territories and Nunavut,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,5.83E-05,Mt
1997,Northwest Territories and Nunavut,16,Electricity,,,,,0.129193293,Mt
1997,Northwest Territories and Nunavut,17,Transport,,,,y,0.711843207,Mt
1997,Northwest Territories and Nunavut,18,Transport,Passenger Transport,,,y,0.312131221,Mt
1997,Northwest Territories and Nunavut,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.094375564,Mt
1997,Northwest Territories and Nunavut,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.217755656,Mt
1997,Northwest Territories and Nunavut,21,Transport,Freight Transport,,,y,0.338136081,Mt
1997,Northwest Territories and Nunavut,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.124236571,Mt
1997,Northwest Territories and Nunavut,23,Transport,Freight Transport,Aviation and Marine,,,0.21389951,Mt
1997,Northwest Territories and Nunavut,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.061575905,Mt
1997,Northwest Territories and Nunavut,25,Heavy Industry,,,,y,0.321122964,Mt
1997,Northwest Territories and Nunavut,26,Heavy Industry,Mining,,,,0.320769765,Mt
1997,Northwest Territories and Nunavut,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,5.83E-05,Mt
1997,Northwest Territories and Nunavut,28,Heavy Industry,Pulp and Paper,,,,5.83E-05,Mt
1997,Northwest Territories and Nunavut,29,Heavy Industry,Iron and Steel,,,,5.83E-05,Mt
1997,Northwest Territories and Nunavut,30,Heavy Industry,Cement,,,,5.83E-05,Mt
1997,Northwest Territories and Nunavut,32,Heavy Industry,Chemicals and Fertilizers,,,,0.000119834,Mt
1997,Northwest Territories and Nunavut,33,Buildings,,,,y,0.554848285,Mt
1997,Northwest Territories and Nunavut,34,Buildings,Service Industry,,,,0.373327208,Mt
1997,Northwest Territories and Nunavut,35,Buildings,Residential,,,,0.181521077,Mt
1997,Northwest Territories and Nunavut,36,Agriculture,,,,y,7.71E-06,Mt
1997,Northwest Territories and Nunavut,37,Agriculture,On Farm Fuel Use,,,,7.71E-06,Mt
1997,Northwest Territories and Nunavut,40,Waste,,,,y,0.05787661,Mt
1997,Northwest Territories and Nunavut,41,Waste,Solid Waste,,,,0.053377039,Mt
1997,Northwest Territories and Nunavut,42,Waste,Wastewater,,,,0.004306457,Mt
1997,Northwest Territories and Nunavut,43,Waste,Waste Incineration,,,,0.000193114,Mt
1997,Northwest Territories and Nunavut,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.01546199,Mt
1997,Northwest Territories and Nunavut,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.012630823,Mt
1997,Northwest Territories and Nunavut,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.002275404,Mt
1997,Northwest Territories and Nunavut,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.000555763,Mt
1998,Northwest Territories and Nunavut,0,Territorial Inventory Total,,,,y,1.755926176,Mt
1998,Northwest Territories and Nunavut,1,Oil and Gas,,,,y,0.138335262,Mt
1998,Northwest Territories and Nunavut,2,Oil and Gas,Upstream Oil and Gas,,,y,0.138278737,Mt
1998,Northwest Territories and Nunavut,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.006223674,Mt
1998,Northwest Territories and Nunavut,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.13205494,Mt
1998,Northwest Territories and Nunavut,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.000928383,Mt
1998,Northwest Territories and Nunavut,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,0.131126557,Mt
1998,Northwest Territories and Nunavut,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1.23E-07,Mt
1998,Northwest Territories and Nunavut,13,Oil and Gas,Downstream Oil and Gas,,,y,5.65E-05,Mt
1998,Northwest Territories and Nunavut,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,5.65E-05,Mt
1998,Northwest Territories and Nunavut,16,Electricity,,,,,0.172792837,Mt
1998,Northwest Territories and Nunavut,17,Transport,,,,y,0.74641319,Mt
1998,Northwest Territories and Nunavut,18,Transport,Passenger Transport,,,y,0.29227119,Mt
1998,Northwest Territories and Nunavut,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.077237439,Mt
1998,Northwest Territories and Nunavut,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.21503375,Mt
1998,Northwest Territories and Nunavut,21,Transport,Freight Transport,,,y,0.388338799,Mt
1998,Northwest Territories and Nunavut,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.181562184,Mt
1998,Northwest Territories and Nunavut,23,Transport,Freight Transport,Aviation and Marine,,,0.206776614,Mt
1998,Northwest Territories and Nunavut,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.065803201,Mt
1998,Northwest Territories and Nunavut,25,Heavy Industry,,,,y,0.320826193,Mt
1998,Northwest Territories and Nunavut,26,Heavy Industry,Mining,,,,0.320473381,Mt
1998,Northwest Territories and Nunavut,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,5.65E-05,Mt
1998,Northwest Territories and Nunavut,28,Heavy Industry,Pulp and Paper,,,,5.65E-05,Mt
1998,Northwest Territories and Nunavut,29,Heavy Industry,Iron and Steel,,,,5.65E-05,Mt
1998,Northwest Territories and Nunavut,30,Heavy Industry,Cement,,,,5.65E-05,Mt
1998,Northwest Territories and Nunavut,32,Heavy Industry,Chemicals and Fertilizers,,,,0.000126713,Mt
1998,Northwest Territories and Nunavut,33,Buildings,,,,y,0.300639817,Mt
1998,Northwest Territories and Nunavut,34,Buildings,Service Industry,,,,0.210834298,Mt
1998,Northwest Territories and Nunavut,35,Buildings,Residential,,,,0.089805519,Mt
1998,Northwest Territories and Nunavut,36,Agriculture,,,,y,1.55E-05,Mt
1998,Northwest Territories and Nunavut,37,Agriculture,On Farm Fuel Use,,,,1.55E-05,Mt
1998,Northwest Territories and Nunavut,40,Waste,,,,y,0.05963251,Mt
1998,Northwest Territories and Nunavut,41,Waste,Solid Waste,,,,0.055145438,Mt
1998,Northwest Territories and Nunavut,42,Waste,Wastewater,,,,0.004296088,Mt
1998,Northwest Territories and Nunavut,43,Waste,Waste Incineration,,,,0.000190983,Mt
1998,Northwest Territories and Nunavut,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.01727089,Mt
1998,Northwest Territories and Nunavut,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.014504773,Mt
1998,Northwest Territories and Nunavut,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.002020915,Mt
1998,Northwest Territories and Nunavut,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.000745203,Mt
1990,Nova Scotia,0,Provincial Inventory Total,,,,y,19.6016505,Mt
1990,Nova Scotia,1,Oil and Gas,,,,y,0.717328002,Mt
1990,Nova Scotia,2,Oil and Gas,Upstream Oil and Gas,,,y,0.04864112,Mt
1990,Nova Scotia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.04864112,Mt
1990,Nova Scotia,44,Coal Production,,,,,1.629528923,Mt
1990,Nova Scotia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.668686881,Mt
1990,Nova Scotia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.668686881,Mt
1990,Nova Scotia,16,Electricity,,,,,6.924279658,Mt
1990,Nova Scotia,17,Transport,,,,y,4.48571313,Mt
1990,Nova Scotia,18,Transport,Passenger Transport,,,y,2.546862778,Mt
1990,Nova Scotia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2.277035545,Mt
1990,Nova Scotia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.269827234,Mt
1990,Nova Scotia,21,Transport,Freight Transport,,,y,1.435177074,Mt
1990,Nova Scotia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.867182808,Mt
1990,Nova Scotia,23,Transport,Freight Transport,Aviation and Marine,,,0.567994266,Mt
1990,Nova Scotia,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.503673277,Mt
1990,Nova Scotia,25,Heavy Industry,,,,y,0.970501267,Mt
1990,Nova Scotia,26,Heavy Industry,Mining,,,,0.105394131,Mt
1990,Nova Scotia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.001556106,Mt
1990,Nova Scotia,28,Heavy Industry,Pulp and Paper,,,,0.419376562,Mt
1990,Nova Scotia,29,Heavy Industry,Iron and Steel,,,,0.076917305,Mt
1990,Nova Scotia,30,Heavy Industry,Cement,,,,0.291297763,Mt
1990,Nova Scotia,31,Heavy Industry,Lime and Gypsum,,,,0.000735059,Mt
1990,Nova Scotia,32,Heavy Industry,Chemicals and Fertilizers,,,,0.075224341,Mt
1990,Nova Scotia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.389429679,Mt
1990,Nova Scotia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.206458227,Mt
1990,Nova Scotia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.154002879,Mt
1990,Nova Scotia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.028968573,Mt
1990,Nova Scotia,33,Buildings,,,,y,2.963747629,Mt
1990,Nova Scotia,34,Buildings,Service Industry,,,,0.835976655,Mt
1990,Nova Scotia,35,Buildings,Residential,,,,2.127770974,Mt
1990,Nova Scotia,40,Waste,,,,y,0.891502533,Mt
1990,Nova Scotia,41,Waste,Solid Waste,,,,0.850934576,Mt
1990,Nova Scotia,42,Waste,Wastewater,,,,0.040567957,Mt
1990,Nova Scotia,36,Agriculture,,,,y,0.62961968,Mt
1990,Nova Scotia,37,Agriculture,On Farm Fuel Use,,,,0.161707696,Mt
1990,Nova Scotia,38,Agriculture,Crop Production,,,,0.098239188,Mt
1990,Nova Scotia,39,Agriculture,Animal Production,,,,0.369672796,Mt
1991,Nova Scotia,0,Provincial Inventory Total,,,,y,19.25839562,Mt
1991,Nova Scotia,1,Oil and Gas,,,,y,0.793406607,Mt
1991,Nova Scotia,2,Oil and Gas,Upstream Oil and Gas,,,y,0.07653737,Mt
1991,Nova Scotia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.07653737,Mt
1991,Nova Scotia,44,Coal Production,,,,,1.670306966,Mt
1991,Nova Scotia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.716869237,Mt
1991,Nova Scotia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.716869237,Mt
1991,Nova Scotia,16,Electricity,,,,,7.100838038,Mt
1991,Nova Scotia,17,Transport,,,,y,4.174306493,Mt
1991,Nova Scotia,18,Transport,Passenger Transport,,,y,2.354562273,Mt
1991,Nova Scotia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2.111710233,Mt
1991,Nova Scotia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.24285204,Mt
1991,Nova Scotia,21,Transport,Freight Transport,,,y,1.348167639,Mt
1991,Nova Scotia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.782926778,Mt
1991,Nova Scotia,23,Transport,Freight Transport,Aviation and Marine,,,0.565240861,Mt
1991,Nova Scotia,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.471576581,Mt
1991,Nova Scotia,25,Heavy Industry,,,,y,0.843165206,Mt
1991,Nova Scotia,26,Heavy Industry,Mining,,,,0.099614591,Mt
1991,Nova Scotia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.001786253,Mt
1991,Nova Scotia,28,Heavy Industry,Pulp and Paper,,,,0.41936537,Mt
1991,Nova Scotia,29,Heavy Industry,Iron and Steel,,,,0.029388197,Mt
1991,Nova Scotia,30,Heavy Industry,Cement,,,,0.23583041,Mt
1991,Nova Scotia,31,Heavy Industry,Lime and Gypsum,,,,0.000612167,Mt
1991,Nova Scotia,32,Heavy Industry,Chemicals and Fertilizers,,,,0.056568218,Mt
1991,Nova Scotia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.353507503,Mt
1991,Nova Scotia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.185254136,Mt
1991,Nova Scotia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.136785252,Mt
1991,Nova Scotia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.031468114,Mt
1991,Nova Scotia,33,Buildings,,,,y,2.696215225,Mt
1991,Nova Scotia,34,Buildings,Service Industry,,,,0.820418244,Mt
1991,Nova Scotia,35,Buildings,Residential,,,,1.875796981,Mt
1991,Nova Scotia,40,Waste,,,,y,0.923664863,Mt
1991,Nova Scotia,41,Waste,Solid Waste,,,,0.882895565,Mt
1991,Nova Scotia,42,Waste,Wastewater,,,,0.040769298,Mt
1991,Nova Scotia,36,Agriculture,,,,y,0.70298472,Mt
1991,Nova Scotia,37,Agriculture,On Farm Fuel Use,,,,0.242008898,Mt
1991,Nova Scotia,38,Agriculture,Crop Production,,,,0.089591126,Mt
1991,Nova Scotia,39,Agriculture,Animal Production,,,,0.371384696,Mt
1992,Nova Scotia,0,Provincial Inventory Total,,,,y,19.67583383,Mt
1992,Nova Scotia,1,Oil and Gas,,,,y,0.750074286,Mt
1992,Nova Scotia,2,Oil and Gas,Upstream Oil and Gas,,,y,0.02342857,Mt
1992,Nova Scotia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.015711454,Mt
1992,Nova Scotia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.007717115,Mt
1992,Nova Scotia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.001850979,Mt
1992,Nova Scotia,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,0.005866136,Mt
1992,Nova Scotia,44,Coal Production,,,,,1.329489842,Mt
1992,Nova Scotia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.726645716,Mt
1992,Nova Scotia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.726645716,Mt
1992,Nova Scotia,16,Electricity,,,,,7.503336638,Mt
1992,Nova Scotia,17,Transport,,,,y,4.250354242,Mt
1992,Nova Scotia,18,Transport,Passenger Transport,,,y,2.39292792,Mt
1992,Nova Scotia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2.141979648,Mt
1992,Nova Scotia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.250948273,Mt
1992,Nova Scotia,21,Transport,Freight Transport,,,y,1.37198652,Mt
1992,Nova Scotia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.812746467,Mt
1992,Nova Scotia,23,Transport,Freight Transport,Aviation and Marine,,,0.559240053,Mt
1992,Nova Scotia,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.485439802,Mt
1992,Nova Scotia,25,Heavy Industry,,,,y,0.771018515,Mt
1992,Nova Scotia,26,Heavy Industry,Mining,,,,0.110739025,Mt
1992,Nova Scotia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.003651156,Mt
